alpha,beta,r2,nobs,stock,method,observations
-0.0006756886850672571,-0.12948252880101135,0.012731944071944112,243,宁沪高速,contemporaneous,243
0.0004948324808802737,0.5352560546740752,0.1258281026755148,243,宁波银行,contemporaneous,243
0.0009671303320655342,0.4437991369305562,0.05331111592588522,243,宇通客车,contemporaneous,243
0.0006418706005782331,0.6376027723911185,0.10078861088794477,243,宝丰能源,contemporaneous,243
-0.00195527411002409,1.1754387671011113,0.2938226343411392,243,宝信软件,contemporaneous,243
0.00014370572076517266,0.49415526835087653,0.10459032084044062,243,宝钢股份,contemporaneous,243
0.002229595613580002,2.16389091736547,0.20560994620629636,242,寒武纪,contemporaneous,242
0.00037599549032657747,1.1153098273232631,0.1467491783176298,243,小商品城,contemporaneous,243
0.0021350582307144766,0.5817918094867247,0.05102165553026716,243,山东黄金,contemporaneous,243
-0.0004016481209989305,0.5515492176560155,0.0974430393962531,243,山西汾酒,contemporaneous,243
-0.0012914164842648729,0.8082142364052931,0.18623057521546693,243,山西焦煤,contemporaneous,243
0.0018201460256652459,0.5842183033410383,0.05705485044042402,243,山金国际,contemporaneous,243
-0.0008401282934449341,0.14347752180480483,0.02062005222918384,243,川投能源,contemporaneous,243
0.0037911520434708553,1.9189579234626721,0.23210266520596667,243,工业富联,contemporaneous,243
0.0008169698966237069,0.06515644398876974,0.003587632581950828,243,工商银行,contemporaneous,243
0.0013224558120680581,1.2259062867552224,0.2745957426782415,243,巨化股份,contemporaneous,243
-0.00014120598577048796,0.41301863998985416,0.1552304916134546,243,平安银行,contemporaneous,243
0.0005202154026271468,1.4598376698831812,0.5093306390755017,243,广发证券,contemporaneous,243
-0.0010914308916892817,0.9869284460509482,0.2736786479366037,243,广汽集团,contemporaneous,243
-0.0004405126196960875,1.7619963722001688,0.3860574567095355,243,康龙化成,contemporaneous,243
0.0005405230842912574,0.023212431370128517,0.00038344698955072865,243,建设银行,contemporaneous,243
0.0012185234698417415,0.8734180803462597,0.17564086614207652,243,徐工机械,contemporaneous,243
0.0010105133840051586,1.3691022204281014,0.2402306803998625,243,德业股份,contemporaneous,243
-0.00033485888188551464,1.4986867600124865,0.31862886661796563,243,德赛西威,contemporaneous,243
0.0026351544768374625,1.147522692603073,0.18608035684017432,243,思源电气,contemporaneous,243
0.0014549164754184998,0.6057004379914352,0.10538957364602619,243,恒力石化,contemporaneous,243
0.0006114481252490141,0.9353843388573292,0.20244122685243893,243,恒瑞医药,contemporaneous,243
-0.0005607831789319485,1.6888334048136513,0.3952077842131947,243,恒生电子,contemporaneous,243
0.0024402198517615285,1.526498144455604,0.23010135455955805,243,恒立液压,contemporaneous,243
0.0018124764543069778,1.5806218358773059,0.25552483809489224,233,恩捷股份,contemporaneous,233
-0.00010093356074725591,0.17140237835958316,0.018112299144787847,243,成都银行,contemporaneous,243
0.0014547496850679845,1.4318203123051523,0.16561003993423928,243,拓普集团,contemporaneous,243
-0.001143735342703198,0.04884128451819646,0.0014613280645593418,243,招商公路,contemporaneous,243
-0.0009163030939279606,0.6017276736798087,0.13312156155509103,243,招商蛇口,contemporaneous,243
-0.0011348280177063612,1.0507629341503186,0.6052224708718803,243,招商证券,contemporaneous,243
0.0013276607954161102,0.7306897291746006,0.07362736321389995,243,招商轮船,contemporaneous,243
0.00027943996109330166,0.34362021451504915,0.08382517237455589,243,招商银行,contemporaneous,243
-0.001073224212446872,0.5538000207593925,0.07664960070909765,243,新产业,contemporaneous,243
0.0008378714081378751,1.2966623586626365,0.36900611342279277,243,新华保险,contemporaneous,243
0.00023493455678942512,0.830532088775314,0.2980157931070915,243,新和成,contemporaneous,243
4.571387948912385e-05,0.15074090732254897,0.011901381279397216,237,新奥股份,contemporaneous,237
-9.859490693927014e-06,0.3378915019394288,0.044701683625279154,243,新希望,contemporaneous,243
